Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6nE4EaCEfxNbs12TfIk7ic","On My Way","Axwell /\ Ingrosso","More Than You Know","1","8","264800","spotify:user:nathzaslavski","2018-05-22T03:21:45Z"
"spotify:track:015IsLQFXbEm0f541N2qoX","Red Lights","Tiësto","A Town Called Paradise","1","1","262200","spotify:user:nathzaslavski","2018-05-22T03:21:46Z"
"spotify:track:40AYRnDKhhrH4JZO4KS9Dj","Reload - Vocal Version / Radio Edit","Sebastian Ingrosso, Tommy Trash, John Martin","Reload (Vocal Version / Radio Edit)","1","1","221272","spotify:user:nathzaslavski","2018-05-22T03:21:48Z"
"spotify:track:65hRZOQkVjmBdusz1N7aOv","Save The World","Swedish House Mafia","Save The World","1","1","213337","spotify:user:nathzaslavski","2018-05-22T03:21:52Z"
"spotify:track:0tDC3KJPPu5eonGTtCURpq","Headlights (feat. Ilsey)","Robin Schulz, Ilsey","SUGAR","1","1","209208","spotify:user:nathzaslavski","2018-05-22T03:21:55Z"
"spotify:track:7L59vVTpoS94JU3KEeolqt","Take Me Home (feat. Bebe Rexha)","Cash Cash, Bebe Rexha","Blood, Sweat & 3 Years","1","14","206320","spotify:user:nathzaslavski","2018-05-22T03:21:57Z"
"spotify:track:0yuBwKZJLISISw2jxv0KMu","I Wanna Know","Alesso, Nico & Vinz","I Wanna Know","1","1","240413","spotify:user:nathzaslavski","2018-05-22T03:21:58Z"
"spotify:track:7pqgMEKsDMOHUdFQ7n0N9K","Dangerous (feat. Sam Martin)","David Guetta, Sam Martin","Listen","1","1","203641","spotify:user:nathzaslavski","2018-05-22T03:22:00Z"
"spotify:track:6D5pfooPP6hi99RaXjkDsP","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix","Lana Del Rey, Cedric Gervais","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix)","1","1","214912","spotify:user:nathzaslavski","2018-05-22T03:22:03Z"
"spotify:track:5wsskBPgW3pw876uCa9JX4","The Only Way Is Up","Martin Garrix, Tiësto","Club Life, Vol. 4 - New York City","1","4","258440","spotify:user:nathzaslavski","2018-05-22T03:22:07Z"
