Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6EJmNSu7hZNidJJuM3lgJc","Vuela Muy Alto - Salsa Version","Jerry Rivera","Fiesta Broadway","1","3","281053","spotify:user:","2012-10-22T09:44:59Z"
"spotify:track:6qClqoufH2znxZUh6ChoV4","You Are The One","Sonny Monreal","You Are The One - Single","1","1","219743","spotify:user:","2012-10-22T10:01:21Z"
"spotify:track:21Ep9izWljx0vXLj5koa5T","Amor en la luna","Ephrem J","Bachata Underground","1","6","247553","spotify:user:","2012-10-22T10:17:55Z"
"spotify:track:4IZmSn1yWd4X45niLYI9Pe","Feel Good Inc. (feat. Gorillaz)","Rhythms Del Mundo","Revival","1","3","202496","spotify:user:","2012-10-22T11:24:33Z"
"spotify:track:0e2owF5d7dt7qSMWqhUZvg","Una Noche No Es Bastante","Alex Matos","Singles","1","2","249161","spotify:user:","2012-10-26T10:45:34Z"
"spotify:track:1HR0PbWKAI4H4sV8wNAyd9","Mi Ultima Letra","Angeles De La Bachata","Bachata 2012 - I Love It !","1","2","242246","spotify:user:","2012-11-06T11:01:32Z"
"spotify:track:1Ma2mMC6Bnfl3DXAZJSdLf","Antonio","Alex Wilson","Salsa Veritas","1","10","277040","spotify:user:","2012-11-08T09:11:12Z"
"spotify:track:4jUrVnu0UxfQsmZmxqV6UB","Será que no me amas","Maquinaria Band","Buena Jugada","1","8","277867","spotify:user:","2012-11-09T12:35:20Z"
"spotify:track:7BEqMoycaBwjInPPGAmPNG","Otra Mujer (feat. Oscar D' Leon)","Los Lazaros de la Salsa","Tiempo de Amar","1","2","259814","spotify:user:","2012-11-09T12:41:21Z"
"spotify:track:7tz29zUZ0cY1I3RMQkNHWd","Bailando Contigo","Daniel Santacruz","Radio Rompecorazones","1","6","212480","spotify:user:","2012-11-09T12:48:45Z"
"spotify:track:6UqgjzSXyv7NMyph9Wmxsx","A Donde Va el Amor?","Daniel Santacruz","Radio Rompecorazones","1","2","216293","spotify:user:","2012-11-09T12:49:32Z"
"spotify:track:3Op8vw6zE2wSZEqzRrIC82","Just The Way You Are","Karlos Rosé","Just The Way You Are","1","1","220106","spotify:user:","2012-11-19T11:42:31Z"
"spotify:track:0odZdAJaLd4NEyYXb3t1Wc","Hermano","El Timba","Descargando","1","2","294013","spotify:user:","2012-11-19T12:29:15Z"
"spotify:track:3hVrapiCOenksHYjqsI68N","Cuba - Cái - con Alain Pérez","Estrella Morente","Autorretrato","1","11","336933","spotify:user:ortega.sergio","2012-12-11T14:40:21Z"
"spotify:track:2cmhvpxR1x1z7ZHX0q4Qjh","Azuquita Pa'l Café","Salsa All Stars","Las #1 En Salsa","1","14","248267","spotify:user:ortega.sergio","2012-12-14T14:51:55Z"
"spotify:track:4HSrDt5uWxTPMnJOJHrchf","Ganas De Ti","Isla Caliente","Noches Latinas","1","6","284213","spotify:user:ortega.sergio","2012-12-14T15:05:59Z"
